ID,Year_Birth,Education,Income,Kidhome,MntWines,Customer_Age,Customer_Generation,Customer_Age_Group,Customer_Age_Group2,Education2,Kidhome2,Amount_Group
2674,1958,Master,75154.0,0,543,61,Baby Boomers & Older,Adults,Seniors,Undergraduate & Master,0,301-1000
2698,1976,Undergraduate,47025.0,0,254,43,Generation X,Adults,Adults,Undergraduate & Master,0,101-300
3231,1973,Undergraduate,37971.0,1,5,46,Generation X,Adults,Adults,Undergraduate & Master,1,0-40
4096,1968,Master,41335.0,1,112,51,Generation X,Adults,Adults,Undergraduate & Master,1,101-300
10476,1958,Undergraduate,67267.0,0,134,61,Baby Boomers & Older,Adults,Seniors,Undergraduate & Master,0,101-300
5948,1975,Undergraduate,57338.0,0,143,44,Generation X,Adults,Adults,Undergraduate & Master,0,101-300
9140,1960,Undergraduate,50523.0,1,51,59,Baby Boomers & Older,Adults,Adults,Undergraduate & Master,1,41-100
10258,1965,Master,35791.0,2,27,54,Generation X,Adults,Adults,Undergraduate & Master,1,0-40
5675,1960,PhD,50611.0,0,459,59,Baby Boomers & Older,Adults,Adults,PhD,0,301-1000
4743,1969,PhD,56242.0,0,689,50,Generation X,Adults,Adults,PhD,0,301-1000
8805,1960,Undergraduate,48904.0,0,283,59,Baby Boomers & Older,Adults,Adults,Undergraduate & Master,0,101-300
1542,1975,Undergraduate,56243.0,1,347,44,Generation X,Adults,Adults,Undergraduate & Master,1,301-1000
6770,1985,Undergraduate,21355.0,1,5,34,Millennials & Generation Z,Young Adults,Adults,Undergraduate & Master,1,0-40
8773,1971,Master,57420.0,0,280,48,Generation X,Adults,Adults,Undergraduate & Master,0,101-300
10420,1955,Master,46390.0,0,95,64,Baby Boomers & Older,Adults,Seniors,Undergraduate & Master,0,41-100
7514,1956,Undergraduate,54342.0,1,84,63,Baby Boomers & Older,Adults,Seniors,Undergraduate & Master,1,41-100
793,1973,Undergraduate,20895.0,1,18,46,Generation X,Adults,Adults,Undergraduate & Master,1,0-40
10909,1948,Undergraduate,92344.0,0,992,71,Baby Boomers & Older,Seniors,Seniors,Undergraduate & Master,0,301-1000
8702,1976,Undergraduate,26907.0,1,9,43,Generation X,Adults,Adults,Undergraduate & Master,1,0-40
4791,1980,Undergraduate,44964.0,1,19,39,Millennials & Generation Z,Adults,Adults,Undergraduate & Master,1,0-40
2963,1979,Undergraduate,75507.0,0,709,40,Millennials & Generation Z,Adults,Adults,Undergraduate & Master,0,301-1000
8216,1972,Master,53761.0,1,158,47,Generation X,Adults,Adults,Undergraduate & Master,1,101-300
8140,1973,Undergraduate,22682.0,1,10,46,Generation X,Adults,Adults,Undergraduate & Master,1,0-40
10146,1972,PhD,38887.0,1,25,47,Generation X,Adults,Adults,PhD,1,0-40
5289,1975,Undergraduate,41658.0,1,8,44,Generation X,Adults,Adults,Undergraduate & Master,1,0-40
2587,1972,PhD,29791.0,1,14,47,Generation X,Adults,Adults,PhD,1,0-40
4405,1956,Master,63915.0,0,622,63,Baby Boomers & Older,Adults,Seniors,Undergraduate & Master,0,301-1000
8663,1974,Undergraduate,39996.0,1,11,45,Generation X,Adults,Adults,Undergraduate & Master,1,0-40
2589,1972,Undergraduate,26759.0,1,25,47,Generation X,Adults,Adults,Undergraduate & Master,1,0-40
3421,1968,Master,63841.0,0,635,51,Generation X,Adults,Adults,Undergraduate & Master,0,301-1000
10490,1969,PhD,51039.0,1,100,50,Generation X,Adults,Adults,PhD,1,41-100
4094,1961,Undergraduate,60544.0,1,201,58,Generation X,Adults,Adults,Undergraduate & Master,1,101-300
9958,1972,Undergraduate,65685.0,0,642,47,Generation X,Adults,Adults,Undergraduate & Master,0,301-1000
2534,1953,Undergraduate,37716.0,0,97,66,Baby Boomers & Older,Seniors,Seniors,Undergraduate & Master,0,41-100
4188,1957,Undergraduate,36864.0,0,204,62,Baby Boomers & Older,Adults,Seniors,Undergraduate & Master,0,101-300
6613,1970,Master,44511.0,1,513,49,Generation X,Adults,Adults,Undergraduate & Master,1,301-1000
10827,1967,PhD,36947.0,1,88,52,Generation X,Adults,Adults,PhD,1,41-100
5491,1951,Master,47352.0,0,172,68,Baby Boomers & Older,Seniors,Seniors,Undergraduate & Master,0,101-300
8402,1953,Master,67087.0,0,329,66,Baby Boomers & Older,Seniors,Seniors,Undergraduate & Master,0,301-1000
8783,1950,Undergraduate,57045.0,0,296,69,Baby Boomers & Older,Seniors,Seniors,Undergraduate & Master,0,101-300
10010,1953,PhD,36957.0,1,100,66,Baby Boomers & Older,Seniors,Seniors,PhD,1,41-100
618,1977,PhD,69389.0,0,422,42,Generation X,Adults,Adults,PhD,0,301-1000
9121,1972,Undergraduate,80134.0,1,1218,47,Generation X,Adults,Adults,Undergraduate & Master,1,
361,1969,Master,43142.0,1,5,50,Generation X,Adults,Adults,Undergraduate & Master,1,0-40
4310,1944,Undergraduate,80589.0,0,507,75,Baby Boomers & Older,Seniors,Seniors,Undergraduate & Master,0,301-1000
2678,1990,Undergraduate,34412.0,1,52,29,Millennials & Generation Z,Young Adults,Adults,Undergraduate & Master,1,41-100
6376,1979,Undergraduate,57537.0,1,191,40,Millennials & Generation Z,Adults,Adults,Undergraduate & Master,1,101-300
10341,1948,Undergraduate,51315.0,0,68,71,Baby Boomers & Older,Seniors,Seniors,Undergraduate & Master,0,41-100
5654,1972,Undergraduate,36026.0,2,20,47,Generation X,Adults,Adults,Undergraduate & Master,1,0-40
4098,1973,Undergraduate,24639.0,1,20,46,Generation X,Adults,Adults,Undergraduate & Master,1,0-40
5824,1972,PhD,34578.0,2,7,47,Generation X,Adults,Adults,PhD,1,0-40
7000,1972,Undergraduate,65704.0,0,279,47,Generation X,Adults,Adults,Undergraduate & Master,0,101-300
2561,1966,Undergraduate,63810.0,0,977,53,Generation X,Adults,Adults,Undergraduate & Master,0,301-1000
5229,1969,PhD,54132.0,0,30,50,Generation X,Adults,Adults,PhD,0,0-40
4086,1959,Undergraduate,18690.0,0,6,60,Baby Boomers & Older,Adults,Adults,Undergraduate & Master,0,0-40
2428,1970,Undergraduate,28164.0,1,3,49,Generation X,Adults,Adults,Undergraduate & Master,1,0-40
8254,1974,PhD,34596.0,1,14,45,Generation X,Adults,Adults,PhD,1,0-40
2836,1972,PhD,43269.0,1,10,47,Generation X,Adults,Adults,PhD,1,0-40
8418,1958,Undergraduate,38741.0,1,7,61,Baby Boomers & Older,Adults,Seniors,Undergraduate & Master,1,0-40
1362,1972,Undergraduate,31907.0,0,33,47,Generation X,Adults,Adults,Undergraduate & Master,0,0-40
7152,1983,Master,27100.0,1,12,36,Millennials & Generation Z,Adults,Adults,Undergraduate & Master,1,0-40
10033,1973,Undergraduate,31163.0,1,2,46,Generation X,Adults,Adults,Undergraduate & Master,1,0-40
9349,1985,Undergraduate,92533.0,0,693,34,Millennials & Generation Z,Young Adults,Adults,Undergraduate & Master,0,301-1000
274,1973,Undergraduate,34853.0,1,9,46,Generation X,Adults,Adults,Undergraduate & Master,1,0-40
3388,1967,Undergraduate,70844.0,1,129,52,Generation X,Adults,Adults,Undergraduate & Master,1,101-300
922,1979,Undergraduate,31086.0,1,16,40,Millennials & Generation Z,Adults,Adults,Undergraduate & Master,1,0-40
8588,1961,Undergraduate,60544.0,1,201,58,Generation X,Adults,Adults,Undergraduate & Master,1,101-300
2518,1986,Undergraduate,20491.0,0,5,33,Millennials & Generation Z,Young Adults,Adults,Undergraduate & Master,0,0-40
574,1964,Undergraduate,42523.0,0,14,55,Generation X,Adults,Adults,Undergraduate & Master,0,0-40
3220,1983,Undergraduate,39922.0,1,29,36,Millennials & Generation Z,Adults,Adults,Undergraduate & Master,1,0-40
5967,1952,Undergraduate,33402.0,1,26,67,Baby Boomers & Older,Seniors,Seniors,Undergraduate & Master,1,0-40
1183,1949,Master,36408.0,1,9,70,Baby Boomers & Older,Seniors,Seniors,Undergraduate & Master,1,0-40
6856,1979,Undergraduate,21645.0,1,14,40,Millennials & Generation Z,Adults,Adults,Undergraduate & Master,1,0-40
4530,1948,Master,78427.0,0,972,71,Baby Boomers & Older,Seniors,Seniors,Undergraduate & Master,0,301-1000
1553,1946,Undergraduate,82657.0,0,966,73,Baby Boomers & Older,Seniors,Seniors,Undergraduate & Master,0,301-1000
4682,1958,Undergraduate,51876.0,0,99,61,Baby Boomers & Older,Adults,Seniors,Undergraduate & Master,0,41-100
8204,1971,Undergraduate,78041.0,0,482,48,Generation X,Adults,Adults,Undergraduate & Master,0,301-1000
5221,1957,Undergraduate,52852.0,0,714,62,Baby Boomers & Older,Adults,Seniors,Undergraduate & Master,0,301-1000
1232,1982,PhD,70038.0,0,587,37,Millennials & Generation Z,Adults,Adults,PhD,0,301-1000
1927,1973,Undergraduate,69401.0,0,399,46,Generation X,Adults,Adults,Undergraduate & Master,0,301-1000
5788,1972,Undergraduate,46053.0,1,56,47,Generation X,Adults,Adults,Undergraduate & Master,1,41-100
6652,1965,Undergraduate,77343.0,0,227,54,Generation X,Adults,Adults,Undergraduate & Master,0,101-300
6246,1953,Undergraduate,73892.0,0,703,66,Baby Boomers & Older,Seniors,Seniors,Undergraduate & Master,0,301-1000
5975,1967,PhD,40304.0,1,37,52,Generation X,Adults,Adults,PhD,1,0-40
6875,1965,PhD,32727.0,0,167,54,Generation X,Adults,Adults,PhD,0,101-300
4399,1969,Undergraduate,68695.0,0,458,50,Generation X,Adults,Adults,Undergraduate & Master,0,301-1000
4042,1971,Undergraduate,43300.0,0,91,48,Generation X,Adults,Adults,Undergraduate & Master,0,41-100
2157,1972,Undergraduate,26290.0,1,15,47,Generation X,Adults,Adults,Undergraduate & Master,1,0-40
10133,1970,Undergraduate,93790.0,0,1302,49,Generation X,Adults,Adults,Undergraduate & Master,0,
2525,1974,PhD,38410.0,0,153,45,Generation X,Adults,Adults,PhD,0,101-300
8233,1950,Master,64866.0,0,508,69,Baby Boomers & Older,Seniors,Seniors,Undergraduate & Master,0,301-1000
9483,1959,Undergraduate,57957.0,0,290,60,Baby Boomers & Older,Adults,Adults,Undergraduate & Master,0,101-300
2945,1955,PhD,46015.0,1,38,64,Baby Boomers & Older,Adults,Seniors,PhD,1,0-40
10403,1978,Undergraduate,16531.0,1,2,41,Generation X,Adults,Adults,Undergraduate & Master,1,0-40
5074,1986,Master,28072.0,1,30,33,Millennials & Generation Z,Young Adults,Adults,Undergraduate & Master,1,0-40
10524,1963,Master,49476.0,0,386,56,Generation X,Adults,Adults,Undergraduate & Master,0,301-1000
4690,1953,Undergraduate,50725.0,0,443,66,Baby Boomers & Older,Seniors,Seniors,Undergraduate & Master,0,301-1000
7521,1952,Undergraduate,83844.0,0,901,67,Baby Boomers & Older,Seniors,Seniors,Undergraduate & Master,0,301-1000
7196,1950,PhD,41145.0,1,9,69,Baby Boomers & Older,Seniors,Seniors,PhD,1,0-40
4406,1970,Undergraduate,67419.0,0,846,49,Generation X,Adults,Adults,Undergraduate & Master,0,301-1000
9672,1970,Undergraduate,23162.0,1,8,49,Generation X,Adults,Adults,Undergraduate & Master,1,0-40
4864,1977,Undergraduate,34380.0,1,72,42,Generation X,Adults,Adults,Undergraduate & Master,1,41-100
4706,1966,Undergraduate,34704.0,0,29,53,Generation X,Adults,Adults,Undergraduate & Master,0,0-40
4070,1969,PhD,94871.0,0,169,50,Generation X,Adults,Adults,PhD,0,101-300
25,1958,Undergraduate,65148.0,0,460,61,Baby Boomers & Older,Adults,Seniors,Undergraduate & Master,0,301-1000
3697,1954,Undergraduate,39898.0,0,69,65,Baby Boomers & Older,Seniors,Seniors,Undergraduate & Master,0,41-100
217,1956,Master,64857.0,0,556,63,Baby Boomers & Older,Adults,Seniors,Undergraduate & Master,0,301-1000
4220,1970,PhD,59892.0,0,73,49,Generation X,Adults,Adults,PhD,0,41-100
5286,1987,Master,41020.0,0,112,32,Millennials & Generation Z,Young Adults,Adults,Undergraduate & Master,0,101-300
9559,1961,PhD,57072.0,0,944,58,Generation X,Adults,Adults,PhD,0,301-1000
2849,1979,Undergraduate,60474.0,0,265,40,Millennials & Generation Z,Adults,Adults,Undergraduate & Master,0,101-300
7787,1960,Undergraduate,62807.0,0,526,59,Baby Boomers & Older,Adults,Adults,Undergraduate & Master,0,301-1000
3102,1981,Undergraduate,19414.0,1,2,38,Millennials & Generation Z,Adults,Adults,Undergraduate & Master,1,0-40
5868,1980,Undergraduate,19107.0,1,2,39,Millennials & Generation Z,Adults,Adults,Undergraduate & Master,1,0-40
8370,1976,Undergraduate,75484.0,0,378,43,Generation X,Adults,Adults,Undergraduate & Master,0,301-1000
9988,1976,Master,70379.0,0,553,43,Generation X,Adults,Adults,Undergraduate & Master,0,301-1000
2939,1970,Master,79419.0,0,751,49,Generation X,Adults,Adults,Undergraduate & Master,0,301-1000
5529,1946,PhD,64014.0,2,406,73,Baby Boomers & Older,Seniors,Seniors,PhD,1,301-1000
9743,1955,Undergraduate,76998.0,0,1449,64,Baby Boomers & Older,Adults,Seniors,Undergraduate & Master,0,
5763,1972,Master,49854.0,1,123,47,Generation X,Adults,Adults,Undergraduate & Master,1,101-300
3478,1971,PhD,60585.0,1,267,48,Generation X,Adults,Adults,PhD,1,101-300
7494,1950,PhD,42873.0,1,209,69,Baby Boomers & Older,Seniors,Seniors,PhD,1,101-300
1763,1988,Undergraduate,87679.0,0,1259,31,Millennials & Generation Z,Young Adults,Adults,Undergraduate & Master,0,
7250,1978,Undergraduate,57867.0,1,344,41,Generation X,Adults,Adults,Undergraduate & Master,1,301-1000
2005,1990,Undergraduate,35765.0,1,22,29,Millennials & Generation Z,Young Adults,Adults,Undergraduate & Master,1,0-40
10770,1959,Undergraduate,65492.0,0,247,60,Baby Boomers & Older,Adults,Adults,Undergraduate & Master,0,101-300
6885,1977,Undergraduate,32952.0,1,38,42,Generation X,Adults,Adults,Undergraduate & Master,1,0-40
2072,1969,PhD,53374.0,0,896,50,Generation X,Adults,Adults,PhD,0,301-1000
9463,1959,Undergraduate,71706.0,0,931,60,Baby Boomers & Older,Adults,Adults,Undergraduate & Master,0,301-1000
6318,1988,Undergraduate,68487.0,0,758,31,Millennials & Generation Z,Young Adults,Adults,Undergraduate & Master,0,301-1000
4093,1975,Master,53253.0,1,216,44,Generation X,Adults,Adults,Undergraduate & Master,1,101-300
5751,1973,Undergraduate,31163.0,1,2,46,Generation X,Adults,Adults,Undergraduate & Master,1,0-40
3340,1977,Undergraduate,42014.0,1,244,42,Generation X,Adults,Adults,Undergraduate & Master,1,101-300
3594,1973,Master,54108.0,1,539,46,Generation X,Adults,Adults,Undergraduate & Master,1,301-1000
3584,1955,PhD,49667.0,0,1181,64,Baby Boomers & Older,Adults,Seniors,PhD,0,
3643,1974,Master,63206.0,0,750,45,Generation X,Adults,Adults,Undergraduate & Master,0,301-1000
851,1972,Master,57136.0,1,306,47,Generation X,Adults,Adults,Undergraduate & Master,1,301-1000
7706,1975,Undergraduate,46772.0,0,350,44,Generation X,Adults,Adults,Undergraduate & Master,0,301-1000
3967,1971,PhD,78931.0,0,331,48,Generation X,Adults,Adults,PhD,0,301-1000
10128,1958,Undergraduate,53977.0,0,620,61,Baby Boomers & Older,Adults,Seniors,Undergraduate & Master,0,301-1000
486,1988,Undergraduate,84219.0,0,434,31,Millennials & Generation Z,Young Adults,Adults,Undergraduate & Master,0,301-1000
9,1975,Master,46098.0,1,57,44,Generation X,Adults,Adults,Undergraduate & Master,1,41-100
9451,1965,Undergraduate,73538.0,0,811,54,Generation X,Adults,Adults,Undergraduate & Master,0,301-1000
9264,1986,Undergraduate,79529.0,0,423,33,Millennials & Generation Z,Young Adults,Adults,Undergraduate & Master,0,301-1000
3865,1977,Undergraduate,20981.0,0,2,42,Generation X,Adults,Adults,Undergraduate & Master,0,0-40
2853,1980,Undergraduate,51766.0,1,60,39,Millennials & Generation Z,Adults,Adults,Undergraduate & Master,1,41-100
1490,1962,Undergraduate,55759.0,0,675,57,Generation X,Adults,Adults,Undergraduate & Master,0,301-1000
6310,1978,Undergraduate,33039.0,1,30,41,Generation X,Adults,Adults,Undergraduate & Master,1,0-40
10380,1972,Master,37787.0,1,40,47,Generation X,Adults,Adults,Undergraduate & Master,1,0-40
3887,1970,Undergraduate,27242.0,1,3,49,Generation X,Adults,Adults,Undergraduate & Master,1,0-40
4278,1983,PhD,87188.0,0,910,36,Millennials & Generation Z,Adults,Adults,PhD,0,301-1000
8643,1971,Undergraduate,69930.0,0,252,48,Generation X,Adults,Adults,Undergraduate & Master,0,101-300
1998,1976,Undergraduate,37697.0,1,34,43,Generation X,Adults,Adults,Undergraduate & Master,1,0-40
10795,1973,PhD,37401.0,1,19,46,Generation X,Adults,Adults,PhD,1,0-40
11110,1973,Undergraduate,3502.0,1,2,46,Generation X,Adults,Adults,Undergraduate & Master,1,0-40
2408,1976,Undergraduate,58597.0,1,490,43,Generation X,Adults,Adults,Undergraduate & Master,1,301-1000
202,1948,PhD,82032.0,0,332,71,Baby Boomers & Older,Seniors,Seniors,PhD,0,301-1000
7998,1958,Undergraduate,28087.0,1,53,61,Baby Boomers & Older,Adults,Seniors,Undergraduate & Master,1,41-100
830,1987,PhD,74004.0,0,784,32,Millennials & Generation Z,Young Adults,Adults,PhD,0,301-1000
3536,1960,Undergraduate,19740.0,0,7,59,Baby Boomers & Older,Adults,Adults,Undergraduate & Master,0,0-40
6050,1975,Undergraduate,57036.0,0,1171,44,Generation X,Adults,Adults,Undergraduate & Master,0,
125,1958,Undergraduate,53083.0,1,215,61,Baby Boomers & Older,Adults,Seniors,Undergraduate & Master,1,101-300
3463,1975,PhD,69283.0,0,674,44,Generation X,Adults,Adults,PhD,0,301-1000
2804,1975,Master,46098.0,1,57,44,Generation X,Adults,Adults,Undergraduate & Master,1,41-100
3745,1988,Undergraduate,23331.0,1,5,31,Millennials & Generation Z,Young Adults,Adults,Undergraduate & Master,1,0-40
9771,1988,Undergraduate,23331.0,1,104,31,Millennials & Generation Z,Young Adults,Adults,Undergraduate & Master,1,101-300
451,1989,Undergraduate,9255.0,1,9,30,Millennials & Generation Z,Young Adults,Adults,Undergraduate & Master,1,0-40
10530,1959,PhD,67786.0,0,431,60,Baby Boomers & Older,Adults,Adults,PhD,0,301-1000
1079,1971,PhD,71969.0,0,1000,48,Generation X,Adults,Adults,PhD,0,301-1000
8920,1967,Master,59235.0,1,448,52,Generation X,Adults,Adults,Undergraduate & Master,1,301-1000
6678,1989,Undergraduate,31928.0,1,33,30,Millennials & Generation Z,Young Adults,Adults,Undergraduate & Master,1,0-40
3852,1961,Master,74881.0,1,505,58,Generation X,Adults,Adults,Undergraduate & Master,1,301-1000
528,1978,Undergraduate,65819.0,0,267,41,Generation X,Adults,Adults,Undergraduate & Master,0,101-300
73,1953,PhD,51411.0,1,14,66,Baby Boomers & Older,Seniors,Seniors,PhD,1,0-40
5589,1964,Undergraduate,51983.0,0,631,55,Generation X,Adults,Adults,Undergraduate & Master,0,301-1000
10212,1986,Master,42386.0,1,65,33,Millennials & Generation Z,Young Adults,Adults,Undergraduate & Master,1,41-100
6365,1987,Undergraduate,30390.0,0,10,32,Millennials & Generation Z,Young Adults,Adults,Undergraduate & Master,0,0-40
5636,1963,Undergraduate,30983.0,0,51,56,Generation X,Adults,Adults,Undergraduate & Master,0,41-100
591,1957,Undergraduate,66033.0,0,293,62,Baby Boomers & Older,Adults,Seniors,Undergraduate & Master,0,101-300
2217,1975,Undergraduate,37284.0,1,11,44,Generation X,Adults,Adults,Undergraduate & Master,1,0-40
2544,1951,Master,57530.0,0,50,68,Baby Boomers & Older,Seniors,Seniors,Undergraduate & Master,0,41-100
7725,1965,Undergraduate,76800.0,0,173,54,Generation X,Adults,Adults,Undergraduate & Master,0,101-300
8091,1956,Undergraduate,63943.0,0,423,63,Baby Boomers & Older,Adults,Seniors,Undergraduate & Master,0,301-1000
7321,1962,Undergraduate,76081.0,0,292,57,Generation X,Adults,Adults,Undergraduate & Master,0,101-300
5462,1974,Undergraduate,67445.0,0,757,45,Generation X,Adults,Adults,Undergraduate & Master,0,301-1000
7791,1967,Master,37054.0,1,12,52,Generation X,Adults,Adults,Undergraduate & Master,1,0-40
955,1962,Master,47175.0,1,167,57,Generation X,Adults,Adults,Undergraduate & Master,1,101-300
4037,1976,Undergraduate,31859.0,1,3,43,Generation X,Adults,Adults,Undergraduate & Master,1,0-40
6642,1961,Undergraduate,27215.0,2,30,58,Generation X,Adults,Adults,Undergraduate & Master,1,0-40
2793,1976,PhD,70179.0,0,532,43,Generation X,Adults,Adults,PhD,0,301-1000
5424,1983,Undergraduate,39922.0,1,29,36,Millennials & Generation Z,Adults,Adults,Undergraduate & Master,1,0-40
879,1976,Master,49681.0,0,411,43,Generation X,Adults,Adults,Undergraduate & Master,0,301-1000
9530,1988,Undergraduate,24645.0,1,5,31,Millennials & Generation Z,Young Adults,Adults,Undergraduate & Master,1,0-40
4828,1954,Undergraduate,79865.0,0,71,65,Baby Boomers & Older,Seniors,Seniors,Undergraduate & Master,0,41-100
10699,1985,Undergraduate,44322.0,1,46,34,Millennials & Generation Z,Young Adults,Adults,Undergraduate & Master,1,41-100
1497,1952,Undergraduate,47958.0,0,268,67,Baby Boomers & Older,Seniors,Seniors,Undergraduate & Master,0,101-300
7476,1964,Master,63972.0,0,928,55,Generation X,Adults,Adults,Undergraduate & Master,0,301-1000
4390,1954,Undergraduate,75315.0,0,459,65,Baby Boomers & Older,Seniors,Seniors,Undergraduate & Master,0,301-1000
10478,1950,PhD,55517.0,1,483,69,Baby Boomers & Older,Seniors,Seniors,PhD,1,301-1000
1081,1957,PhD,75283.0,1,733,62,Baby Boomers & Older,Adults,Seniors,PhD,1,301-1000
4261,1946,PhD,82800.0,0,1006,73,Baby Boomers & Older,Seniors,Seniors,PhD,0,
